ts,v29_regime,v30_regime,price,drawdown_pct,rsi
2022-12-24 10:00:00+00:00,CORRECTION,CRASH,1218.19,-9.12,50.7
2022-12-24 11:00:00+00:00,CORRECTION,CRASH,1219.53,-9.02,53.3
2022-12-24 12:00:00+00:00,CORRECTION,CRASH,1217.8,-9.15,49.6
2022-12-24 13:00:00+00:00,CORRECTION,CRASH,1218.11,-9.13,50.3
2022-12-24 14:00:00+00:00,CORRECTION,CRASH,1218.28,-9.12,50.7
2022-12-24 15:00:00+00:00,CORRECTION,CRASH,1218.85,-9.07,52.0
2022-12-24 16:00:00+00:00,CORRECTION,CRASH,1218.8,-9.08,51.9
2022-12-24 17:00:00+00:00,CORRECTION,CRASH,1219.72,-9.01,54.2
2022-12-24 18:00:00+00:00,CORRECTION,CRASH,1221.74,-8.86,58.9
2022-12-24 19:00:00+00:00,CORRECTION,CRASH,1223.65,-8.72,62.8
2022-12-24 20:00:00+00:00,CORRECTION,CRASH,1221.73,-8.86,57.0
2022-12-24 21:00:00+00:00,CORRECTION,CRASH,1219.05,-9.06,50.0
2022-12-24 22:00:00+00:00,CORRECTION,CRASH,1218.48,-9.1,48.6
2022-12-24 23:00:00+00:00,CORRECTION,CRASH,1220.51,-8.95,53.5
2022-12-25 00:00:00+00:00,CORRECTION,CRASH,1221.65,-8.86,56.0
2022-12-25 01:00:00+00:00,CORRECTION,CRASH,1221.7,-8.86,56.1
2022-12-25 02:00:00+00:00,CORRECTION,CRASH,1220.29,-8.97,52.1
2022-12-25 03:00:00+00:00,CORRECTION,CRASH,1221.22,-8.9,54.4
2022-12-25 04:00:00+00:00,CORRECTION,CRASH,1218.91,-9.07,48.2
2022-12-25 05:00:00+00:00,CORRECTION,CRASH,1218.94,-9.07,48.2
2022-12-25 06:00:00+00:00,CORRECTION,CRASH,1219.21,-9.05,49.0
2022-12-25 07:00:00+00:00,CORRECTION,CRASH,1219.68,-9.01,50.5
2022-12-25 08:00:00+00:00,CORRECTION,CRASH,1220.06,-8.98,51.6
2022-12-25 09:00:00+00:00,CORRECTION,CRASH,1220.91,-8.92,54.3
2022-12-25 10:00:00+00:00,CORRECTION,CRASH,1218.83,-9.08,47.5
2022-12-25 11:00:00+00:00,CORRECTION,CRASH,1217.56,-9.17,43.9
2022-12-25 12:00:00+00:00,CORRECTION,CRASH,1218.38,-9.11,46.7
2022-12-25 13:00:00+00:00,CORRECTION,CRASH,1217.94,-9.14,45.4
2022-12-25 14:00:00+00:00,CORRECTION,CRASH,1214.01,-9.43,35.7
2022-12-25 15:00:00+00:00,CORRECTION,CRASH,1210.82,-9.67,30.1
2022-12-25 16:00:00+00:00,CORRECTION,CRASH,1211.39,-9.63,32.2
2022-12-25 17:00:00+00:00,CORRECTION,CRASH,1209.33,-9.78,28.9
2022-12-25 18:00:00+00:00,CORRECTION,CRASH,1209.0,-9.81,28.4
2022-12-25 19:00:00+00:00,CORRECTION,CRASH,1209.23,-9.79,29.3
2022-12-25 20:00:00+00:00,CORRECTION,CRASH,1206.11,-10.02,24.7
2022-12-25 21:00:00+00:00,CORRECTION,CRASH,1218.49,-9.1,55.0
2022-12-25 22:00:00+00:00,CORRECTION,CRASH,1217.05,-9.21,52.4
2022-12-25 23:00:00+00:00,CORRECTION,CRASH,1218.37,-9.11,54.6
2022-12-26 00:00:00+00:00,CORRECTION,CRASH,1218.37,-9.11,54.6
2022-12-26 01:00:00+00:00,CORRECTION,CRASH,1221.18,-8.9,59.1
2022-12-26 02:00:00+00:00,CORRECTION,CRASH,1221.7,-8.86,59.9
2022-12-26 03:00:00+00:00,CORRECTION,CRASH,1220.91,-8.92,58.1
2022-12-26 04:00:00+00:00,CORRECTION,CRASH,1220.27,-8.97,56.5
2022-12-26 05:00:00+00:00,CORRECTION,CRASH,1219.81,-9.0,55.4
2022-12-26 06:00:00+00:00,CORRECTION,CRASH,1219.38,-9.03,54.3
2022-12-26 07:00:00+00:00,CORRECTION,CRASH,1220.8,-8.93,57.3
2022-12-26 08:00:00+00:00,CORRECTION,CRASH,1219.47,-9.03,53.7
2022-12-26 09:00:00+00:00,CORRECTION,CRASH,1219.31,-9.04,53.3
2022-12-26 10:00:00+00:00,CORRECTION,CRASH,1218.81,-9.08,51.9
2022-12-26 11:00:00+00:00,CORRECTION,CRASH,1220.22,-8.97,55.5
2022-12-26 12:00:00+00:00,CORRECTION,CRASH,1219.37,-9.03,52.9
2022-12-26 13:00:00+00:00,CORRECTION,CRASH,1215.66,-9.31,43.6
2022-12-26 14:00:00+00:00,CORRECTION,CRASH,1216.63,-9.24,46.2
2022-12-26 15:00:00+00:00,CORRECTION,CRASH,1215.19,-9.35,43.0
2022-12-26 16:00:00+00:00,CORRECTION,CRASH,1216.47,-9.25,46.6
2022-12-26 17:00:00+00:00,CORRECTION,CRASH,1214.54,-9.4,42.2
2022-12-26 18:00:00+00:00,CORRECTION,CRASH,1213.76,-9.45,40.6
2022-12-26 19:00:00+00:00,CORRECTION,CRASH,1217.32,-9.19,50.1
2022-12-26 20:00:00+00:00,CORRECTION,CRASH,1217.04,-9.21,49.5
2022-12-26 21:00:00+00:00,CORRECTION,CRASH,1216.76,-9.23,48.8
2022-12-26 22:00:00+00:00,CORRECTION,CRASH,1218.33,-9.11,52.8
2022-12-26 23:00:00+00:00,CORRECTION,CRASH,1227.58,-8.42,68.6
2022-12-27 00:00:00+00:00,CORRECTION,CRASH,1224.61,-8.64,61.5
2022-12-27 01:00:00+00:00,CORRECTION,CRASH,1223.17,-8.75,58.3
2022-12-27 02:00:00+00:00,CORRECTION,CRASH,1224.56,-8.65,60.4
2022-12-27 03:00:00+00:00,CORRECTION,CRASH,1223.47,-8.73,58.0
2022-12-27 04:00:00+00:00,CORRECTION,CRASH,1224.16,-8.68,59.1
2022-12-27 05:00:00+00:00,CORRECTION,CRASH,1222.58,-8.8,55.4
2022-12-27 06:00:00+00:00,CORRECTION,CRASH,1224.03,-8.69,58.0
2022-12-27 07:00:00+00:00,CORRECTION,CRASH,1222.17,-8.83,53.7
2022-12-27 08:00:00+00:00,CORRECTION,CRASH,1216.79,-9.23,43.5
2022-12-27 09:00:00+00:00,CORRECTION,CRASH,1221.96,-8.84,52.8
2022-12-27 10:00:00+00:00,CORRECTION,CRASH,1220.98,-8.91,51.1
2022-12-27 11:00:00+00:00,CORRECTION,CRASH,1218.92,-9.07,47.6
2022-12-27 12:00:00+00:00,CORRECTION,CRASH,1216.43,-9.25,43.7
2022-12-27 13:00:00+00:00,CORRECTION,CRASH,1216.97,-9.21,44.8
2022-12-27 14:00:00+00:00,CORRECTION,CRASH,1209.5,-9.77,35.0
2022-12-27 15:00:00+00:00,CORRECTION,CRASH,1211.14,-9.65,38.2
2022-12-27 16:00:00+00:00,CORRECTION,CRASH,1209.78,-9.75,36.6
2022-12-27 17:00:00+00:00,CORRECTION,CRASH,1207.0,-9.96,33.5
2022-12-27 18:00:00+00:00,CORRECTION,CRASH,1205.91,-10.04,32.3
2022-12-27 19:00:00+00:00,CORRECTION,CRASH,1210.33,-9.71,41.2
2022-12-27 20:00:00+00:00,CORRECTION,CRASH,1208.85,-9.82,39.3
2022-12-27 21:00:00+00:00,CORRECTION,CRASH,1210.88,-9.67,43.1
2022-12-27 22:00:00+00:00,CORRECTION,CRASH,1210.6,-9.69,42.7
2022-12-27 23:00:00+00:00,CORRECTION,CRASH,1210.99,-9.66,43.5
2022-12-28 00:00:00+00:00,CORRECTION,CRASH,1207.89,-9.89,39.0
2022-12-28 01:00:00+00:00,CORRECTION,CRASH,1208.91,-9.82,41.1
2022-12-28 02:00:00+00:00,CORRECTION,CRASH,1205.79,-10.05,36.8
2022-12-28 03:00:00+00:00,CORRECTION,CRASH,1197.26,-10.68,28.1
2022-12-28 04:00:00+00:00,CORRECTION,CRASH,1196.84,-10.72,27.8
2022-12-28 05:00:00+00:00,CORRECTION,CRASH,1191.01,-11.15,23.5
2022-12-28 06:00:00+00:00,CORRECTION,CRASH,1193.91,-10.93,29.4
2022-12-28 07:00:00+00:00,CORRECTION,CRASH,1194.12,-10.92,29.8
2022-12-28 08:00:00+00:00,CORRECTION,CRASH,1194.5,-10.89,30.6
2022-12-28 09:00:00+00:00,CORRECTION,CRASH,1195.58,-10.81,32.9
2022-12-28 10:00:00+00:00,CORRECTION,CRASH,1196.33,-10.75,34.6
2022-12-28 11:00:00+00:00,CORRECTION,CRASH,1195.98,-10.78,34.2
2022-12-28 12:00:00+00:00,CORRECTION,CRASH,1193.7,-10.95,31.5
2022-12-28 13:00:00+00:00,CORRECTION,CRASH,1194.45,-10.89,33.3
2022-12-28 14:00:00+00:00,CORRECTION,CRASH,1203.98,-10.18,51.5
2022-12-28 15:00:00+00:00,CORRECTION,CRASH,1188.66,-11.33,35.0
2022-12-28 16:00:00+00:00,CORRECTION,CRASH,1192.48,-11.04,40.2
2022-12-28 17:00:00+00:00,CORRECTION,CRASH,1195.7,-10.8,44.2
2022-12-28 18:00:00+00:00,CORRECTION,CRASH,1195.92,-10.78,44.4
2022-12-28 19:00:00+00:00,CORRECTION,CRASH,1192.35,-11.05,40.9
2022-12-28 20:00:00+00:00,CORRECTION,CRASH,1193.92,-10.93,43.1
2022-12-28 21:00:00+00:00,CORRECTION,CRASH,1186.78,-11.47,36.6
2022-12-28 22:00:00+00:00,CORRECTION,CRASH,1184.91,-11.61,35.1
2022-12-28 23:00:00+00:00,CORRECTION,CRASH,1189.24,-11.28,41.1
2022-12-29 00:00:00+00:00,CORRECTION,CRASH,1193.29,-10.98,46.1
2022-12-29 01:00:00+00:00,CORRECTION,CRASH,1190.78,-11.17,43.6
2022-12-29 02:00:00+00:00,CORRECTION,CRASH,1190.91,-11.16,43.8
2022-12-29 03:00:00+00:00,CORRECTION,CRASH,1194.46,-10.89,48.3
2022-12-29 04:00:00+00:00,CORRECTION,CRASH,1195.13,-10.84,49.1
2022-12-29 05:00:00+00:00,CORRECTION,CRASH,1194.47,-10.89,48.3
2022-12-29 06:00:00+00:00,CORRECTION,CRASH,1193.23,-10.98,46.7
2022-12-29 07:00:00+00:00,CORRECTION,CRASH,1194.25,-10.91,48.2
2022-12-29 08:00:00+00:00,CORRECTION,CRASH,1191.45,-11.12,44.5
2022-12-29 09:00:00+00:00,CORRECTION,CRASH,1198.5,-10.59,54.1
2022-12-29 10:00:00+00:00,CORRECTION,CRASH,1198.87,-10.56,54.6
2022-12-29 11:00:00+00:00,CORRECTION,CRASH,1198.14,-10.62,53.5
2022-12-29 12:00:00+00:00,CORRECTION,CRASH,1198.56,-10.59,54.0
2022-12-29 13:00:00+00:00,CORRECTION,CRASH,1199.91,-10.49,55.9
2022-12-29 14:00:00+00:00,CORRECTION,CRASH,1201.65,-10.36,58.3
2022-12-29 15:00:00+00:00,CORRECTION,CRASH,1200.17,-10.47,55.6
2022-12-29 16:00:00+00:00,CORRECTION,CRASH,1200.32,-10.46,55.8
2022-12-29 17:00:00+00:00,CORRECTION,CRASH,1197.09,-10.7,49.9
2022-12-29 18:00:00+00:00,CORRECTION,CRASH,1199.58,-10.51,53.9
2022-12-29 19:00:00+00:00,CORRECTION,CRASH,1197.92,-10.63,51.0
2022-12-29 20:00:00+00:00,CORRECTION,CRASH,1195.68,-10.8,47.2
2022-12-29 21:00:00+00:00,CORRECTION,CRASH,1194.59,-10.88,45.5
2022-12-29 22:00:00+00:00,CORRECTION,CRASH,1197.05,-10.7,50.0
2022-12-29 23:00:00+00:00,CORRECTION,CRASH,1199.74,-10.5,54.4
2022-12-30 00:00:00+00:00,CORRECTION,CRASH,1199.48,-10.52,53.9
2022-12-30 01:00:00+00:00,CORRECTION,CRASH,1195.32,-10.83,46.6
2022-12-30 02:00:00+00:00,CORRECTION,CRASH,1197.1,-10.7,49.7
2022-12-30 03:00:00+00:00,CORRECTION,CRASH,1197.05,-10.7,49.6
2022-12-30 04:00:00+00:00,CORRECTION,CRASH,1197.37,-10.68,50.3
2022-12-30 05:00:00+00:00,CORRECTION,CRASH,1193.23,-10.98,43.0
2022-12-30 06:00:00+00:00,CORRECTION,CRASH,1193.24,-10.98,43.0
2022-12-30 07:00:00+00:00,CORRECTION,CRASH,1187.92,-11.38,35.4
2022-12-30 08:00:00+00:00,CORRECTION,CRASH,1190.43,-11.19,40.7
2022-12-30 09:00:00+00:00,CORRECTION,CRASH,1192.1,-11.07,44.0
2022-12-30 10:00:00+00:00,CORRECTION,CRASH,1190.33,-11.2,41.4
2022-12-30 11:00:00+00:00,CORRECTION,CRASH,1189.96,-11.23,40.8
2022-12-30 12:00:00+00:00,CORRECTION,CRASH,1191.54,-11.11,44.2
2022-12-30 13:00:00+00:00,CORRECTION,CRASH,1190.09,-11.22,41.9
2022-12-30 14:00:00+00:00,CORRECTION,CRASH,1188.98,-11.3,40.1
2022-12-30 15:00:00+00:00,CORRECTION,CRASH,1194.31,-10.9,50.9
2022-12-30 16:00:00+00:00,CORRECTION,CRASH,1194.61,-10.88,51.4
2022-12-30 17:00:00+00:00,CORRECTION,CRASH,1194.94,-10.86,52.0
2022-12-30 18:00:00+00:00,CORRECTION,CRASH,1197.01,-10.7,55.8
2022-12-30 19:00:00+00:00,CORRECTION,CRASH,1194.1,-10.92,49.9
2022-12-30 20:00:00+00:00,CORRECTION,CRASH,1196.81,-10.72,54.7
2022-12-30 21:00:00+00:00,CORRECTION,CRASH,1197.72,-10.65,56.2
2022-12-30 22:00:00+00:00,CORRECTION,CRASH,1197.67,-10.65,56.1
2022-12-30 23:00:00+00:00,CORRECTION,CRASH,1199.1,-10.55,58.7
2022-12-31 00:00:00+00:00,CORRECTION,CRASH,1196.7,-10.73,53.1
2022-12-31 01:00:00+00:00,CORRECTION,CRASH,1195.74,-10.8,51.0
2022-12-31 02:00:00+00:00,CORRECTION,CRASH,1195.71,-10.8,51.0
2022-12-31 03:00:00+00:00,CORRECTION,CRASH,1193.81,-10.94,46.8
2022-12-31 04:00:00+00:00,CORRECTION,CRASH,1194.58,-10.88,48.6
2022-12-31 05:00:00+00:00,CORRECTION,CRASH,1192.77,-11.02,44.7
2022-12-31 06:00:00+00:00,CORRECTION,CRASH,1194.63,-10.88,49.2
2022-12-31 07:00:00+00:00,CORRECTION,CRASH,1196.28,-10.76,52.9
2022-12-31 08:00:00+00:00,CORRECTION,CRASH,1195.4,-10.82,50.8
2022-12-31 09:00:00+00:00,CORRECTION,CRASH,1195.97,-10.78,52.1
2022-12-31 10:00:00+00:00,CORRECTION,CRASH,1197.86,-10.64,56.4
2022-12-31 11:00:00+00:00,CORRECTION,CRASH,1196.49,-10.74,52.7
2022-12-31 12:00:00+00:00,CORRECTION,CRASH,1196.85,-10.71,53.6
2022-12-31 13:00:00+00:00,CORRECTION,CRASH,1200.43,-10.45,61.1
2022-12-31 14:00:00+00:00,CORRECTION,CRASH,1202.63,-10.28,64.8
2022-12-31 15:00:00+00:00,CORRECTION,CRASH,1201.98,-10.33,62.9
2022-12-31 16:00:00+00:00,CORRECTION,CRASH,1201.85,-10.34,62.5
2022-12-31 17:00:00+00:00,CORRECTION,CRASH,1200.08,-10.47,57.2
2022-12-31 18:00:00+00:00,CORRECTION,CRASH,1198.7,-10.58,53.3
2022-12-31 19:00:00+00:00,CORRECTION,CRASH,1201.73,-10.35,59.7
2022-12-31 20:00:00+00:00,CORRECTION,CRASH,1201.33,-10.38,58.6
2022-12-31 21:00:00+00:00,CORRECTION,CRASH,1199.15,-10.54,52.7
2022-12-31 22:00:00+00:00,CORRECTION,CRASH,1195.65,-10.8,44.9
2022-12-31 23:00:00+00:00,CORRECTION,CRASH,1195.25,-10.83,44.1
2023-01-01 00:00:00+00:00,CORRECTION,CRASH,1193.35,-10.98,40.4
2023-01-01 01:00:00+00:00,CORRECTION,CRASH,1195.11,-10.84,45.0
2023-01-01 02:00:00+00:00,CORRECTION,CRASH,1194.76,-10.87,44.2
2023-01-01 03:00:00+00:00,CORRECTION,CRASH,1193.09,-11.0,40.8
2023-01-01 04:00:00+00:00,CORRECTION,CRASH,1192.16,-11.06,39.0
2023-01-01 05:00:00+00:00,CORRECTION,CRASH,1193.44,-10.97,42.8
2023-01-01 06:00:00+00:00,CORRECTION,CRASH,1193.87,-10.94,44.0
2023-01-01 07:00:00+00:00,CORRECTION,CRASH,1194.27,-10.91,45.2
2023-01-01 08:00:00+00:00,CORRECTION,CRASH,1193.49,-10.97,43.3
2023-01-01 09:00:00+00:00,CORRECTION,CRASH,1195.59,-10.81,49.6
2023-01-01 10:00:00+00:00,CORRECTION,CRASH,1196.31,-10.76,51.5
2023-01-01 11:00:00+00:00,CORRECTION,CRASH,1195.72,-10.8,49.8
2023-01-01 12:00:00+00:00,CORRECTION,CRASH,1196.6,-10.73,52.4
2023-01-01 13:00:00+00:00,CORRECTION,CRASH,1194.54,-10.89,46.4
2023-01-01 14:00:00+00:00,CORRECTION,CRASH,1194.02,-10.93,45.0
2023-01-01 15:00:00+00:00,CORRECTION,CRASH,1196.07,-10.77,51.2
2023-01-01 16:00:00+00:00,CORRECTION,CRASH,1196.74,-10.72,53.1
2023-01-01 17:00:00+00:00,CORRECTION,CRASH,1199.98,-10.48,60.9
2023-01-01 18:00:00+00:00,CORRECTION,CRASH,1200.37,-10.45,61.7
2023-01-01 19:00:00+00:00,CORRECTION,CRASH,1201.11,-10.4,63.3
2023-01-01 20:00:00+00:00,CORRECTION,CRASH,1200.85,-10.42,62.3
2023-01-01 21:00:00+00:00,CORRECTION,CRASH,1202.17,-10.32,65.3
2023-01-01 22:00:00+00:00,CORRECTION,CRASH,1200.52,-10.44,59.1
2023-01-01 23:00:00+00:00,CORRECTION,CRASH,1199.92,-10.49,57.0
2023-01-02 00:00:00+00:00,CORRECTION,CRASH,1197.76,-10.65,50.0
2023-01-02 01:00:00+00:00,CORRECTION,CRASH,1194.43,-10.9,41.6
2023-01-02 02:00:00+00:00,CORRECTION,CRASH,1196.24,-10.76,46.9
2023-01-02 03:00:00+00:00,CORRECTION,CRASH,1201.26,-10.39,58.1
2023-01-02 04:00:00+00:00,CORRECTION,CRASH,1201.36,-10.38,58.3
2023-01-02 05:00:00+00:00,CORRECTION,CRASH,1201.81,-10.34,59.2
2023-01-02 06:00:00+00:00,CORRECTION,CRASH,1200.94,-10.41,56.6
2023-01-02 07:00:00+00:00,RECOVERY,CRASH,1212.54,-9.54,73.1
2023-01-02 08:00:00+00:00,RECOVERY,CRASH,1215.4,-9.33,75.6
2023-01-09 07:00:00+00:00,BULL,RECOVERY,1311.37,-2.17,81.0
2023-01-09 08:00:00+00:00,BULL,RECOVERY,1310.0,-2.27,78.5
2023-01-13 13:00:00+00:00,RANGE,BULL,1404.72,-2.04,49.6
2023-01-16 08:00:00+00:00,RANGE,BULL,1538.24,-2.42,42.3
2023-01-16 09:00:00+00:00,RANGE,BULL,1544.84,-2.0,46.3
2023-01-16 15:00:00+00:00,BULL,RANGE,1550.07,-1.67,50.7
2023-01-16 16:00:00+00:00,BULL,RANGE,1551.53,-1.58,51.6
2023-01-17 01:00:00+00:00,RANGE,BULL,1556.36,-2.18,47.3
2023-01-17 06:00:00+00:00,RANGE,BULL,1559.82,-1.96,48.5
2023-01-17 10:00:00+00:00,RANGE,BULL,1561.62,-1.85,49.2
2023-01-17 23:00:00+00:00,RANGE,BULL,1565.68,-1.86,46.0
2023-01-18 00:00:00+00:00,RANGE,BULL,1570.77,-1.54,49.1
2023-01-18 10:00:00+00:00,RANGE,BULL,1573.39,-1.38,47.4
2023-01-18 11:00:00+00:00,RANGE,BULL,1575.76,-1.23,49.3
2023-01-18 15:00:00+00:00,RANGE,BULL,1549.86,-2.85,36.6
2023-01-18 16:00:00+00:00,RANGE,BULL,1538.76,-3.55,33.0
2023-01-20 17:00:00+00:00,BULL,RANGE,1591.83,-0.22,75.4
2023-01-20 18:00:00+00:00,BULL,RANGE,1592.06,-0.21,75.5
2023-01-21 22:00:00+00:00,RANGE,BULL,1628.95,-2.09,45.2
2023-01-21 23:00:00+00:00,RANGE,BULL,1626.8,-2.22,44.4
2023-01-22 12:00:00+00:00,BULL,RANGE,1634.14,-1.78,51.7
2023-01-22 13:00:00+00:00,BULL,RANGE,1632.35,-1.89,50.5
2023-01-22 19:00:00+00:00,RANGE,BULL,1635.34,-1.71,49.9
2023-01-22 20:00:00+00:00,RANGE,BULL,1614.55,-2.96,40.7
2023-01-23 00:00:00+00:00,BULL,RANGE,1635.96,-1.67,51.4
2023-01-23 01:00:00+00:00,BULL,RANGE,1636.4,-1.64,51.7
2023-01-23 03:00:00+00:00,RANGE,BULL,1630.75,-1.98,48.4
2023-01-23 05:00:00+00:00,RANGE,BULL,1632.69,-1.87,49.4
2023-01-23 07:00:00+00:00,RANGE,BULL,1633.52,-1.82,49.7
2023-01-23 08:00:00+00:00,RANGE,BULL,1631.41,-1.94,48.5
2023-01-26 12:00:00+00:00,BULL,RANGE,1615.96,-2.87,59.1
2023-01-26 13:00:00+00:00,BULL,RANGE,1618.26,-2.73,59.9
2023-01-26 15:00:00+00:00,RANGE,BULL,1590.68,-4.39,46.4
2023-01-26 16:00:00+00:00,RANGE,BULL,1593.93,-4.2,47.9
2023-01-29 13:00:00+00:00,BULL,RANGE,1613.36,-3.03,63.8
2023-01-29 14:00:00+00:00,BULL,RANGE,1615.71,-2.89,65.0
2023-01-30 08:00:00+00:00,RANGE,BULL,1619.94,-2.63,47.2
2023-01-30 09:00:00+00:00,RANGE,BULL,1587.94,-4.56,32.0
2023-02-01 22:00:00+00:00,BULL,RANGE,1638.06,-1.54,75.8
2023-02-01 23:00:00+00:00,BULL,RANGE,1642.05,-1.3,76.8
2023-02-02 21:00:00+00:00,RANGE,BULL,1636.86,-3.78,43.5
2023-02-02 22:00:00+00:00,RANGE,BULL,1656.07,-2.65,49.6
2023-02-03 11:00:00+00:00,BULL,RANGE,1649.38,-3.05,50.5
2023-02-03 12:00:00+00:00,BULL,RANGE,1651.95,-2.9,51.8
2023-02-03 14:00:00+00:00,BULL,RANGE,1662.21,-2.29,55.9
2023-02-03 15:00:00+00:00,BULL,RANGE,1664.23,-2.17,56.7
2023-02-04 03:00:00+00:00,RANGE,BULL,1654.35,-2.75,49.4
2023-02-04 04:00:00+00:00,RANGE,BULL,1652.68,-2.85,48.3
2023-02-04 07:00:00+00:00,BULL,RANGE,1658.09,-2.53,52.5
2023-02-04 09:00:00+00:00,BULL,RANGE,1657.83,-2.55,52.2
2023-02-04 10:00:00+00:00,BULL,RANGE,1660.18,-2.41,53.9
2023-02-04 23:00:00+00:00,RANGE,BULL,1666.83,-2.02,48.4
2023-02-05 00:00:00+00:00,RANGE,BULL,1663.9,-2.19,46.0
2023-02-05 05:00:00+00:00,BULL,RANGE,1667.38,-1.99,50.4
2023-02-05 06:00:00+00:00,BULL,RANGE,1668.09,-1.95,51.1
2023-02-05 09:00:00+00:00,RANGE,BULL,1666.19,-2.06,48.7
2023-02-05 11:00:00+00:00,RANGE,BULL,1663.01,-2.25,45.4
2023-02-05 12:00:00+00:00,RANGE,BULL,1648.34,-3.11,34.3
2023-02-07 23:00:00+00:00,BULL,RANGE,1671.28,-1.76,61.7
2023-02-08 00:00:00+00:00,BULL,RANGE,1687.87,-0.78,67.1
2023-02-08 15:00:00+00:00,RANGE,BULL,1653.13,-2.83,42.1
2023-02-08 16:00:00+00:00,RANGE,BULL,1653.46,-2.81,42.3
2023-02-13 09:00:00+00:00,CRASH,RANGE,1484.58,-12.73,27.6
2023-02-13 10:00:00+00:00,CRASH,RANGE,1484.96,-12.71,27.9
2023-02-13 23:00:00+00:00,CORRECTION,CRASH,1506.29,-11.46,54.1
2023-02-14 00:00:00+00:00,CORRECTION,CRASH,1502.0,-11.71,51.4
2023-02-14 01:00:00+00:00,CORRECTION,CRASH,1500.48,-11.8,50.5
2023-02-14 02:00:00+00:00,CORRECTION,CRASH,1499.15,-11.88,49.6
2023-02-14 03:00:00+00:00,CORRECTION,CRASH,1499.5,-11.86,49.9
2023-02-14 04:00:00+00:00,CORRECTION,CRASH,1499.87,-11.84,50.1
2023-02-14 05:00:00+00:00,CORRECTION,CRASH,1502.78,-11.66,52.4
2023-02-14 06:00:00+00:00,CORRECTION,CRASH,1504.78,-11.55,53.9
2023-02-14 07:00:00+00:00,CORRECTION,CRASH,1507.02,-11.41,55.6
2023-02-14 08:00:00+00:00,CORRECTION,CRASH,1499.73,-11.84,49.2
2023-02-14 09:00:00+00:00,CORRECTION,CRASH,1513.05,-11.06,58.6
2023-02-14 10:00:00+00:00,CORRECTION,CRASH,1510.41,-11.22,56.4
2023-02-14 11:00:00+00:00,CORRECTION,CRASH,1508.53,-11.33,54.8
2023-02-14 12:00:00+00:00,CORRECTION,CRASH,1511.97,-11.12,57.2
2023-02-14 13:00:00+00:00,CORRECTION,CRASH,1515.42,-10.92,59.5
2023-02-14 14:00:00+00:00,CORRECTION,CRASH,1554.9,-8.6,75.6
2023-02-14 15:00:00+00:00,CORRECTION,CRASH,1545.19,-9.17,68.4
2023-02-14 16:00:00+00:00,CORRECTION,CRASH,1540.4,-9.45,65.1
2023-02-14 17:00:00+00:00,CORRECTION,CRASH,1546.51,-9.09,67.3
2023-02-14 18:00:00+00:00,CORRECTION,CRASH,1551.09,-8.82,68.8
2023-02-14 19:00:00+00:00,CORRECTION,CRASH,1560.82,-8.25,71.9
2023-02-14 20:00:00+00:00,CORRECTION,CRASH,1557.54,-8.45,69.4
2023-02-14 21:00:00+00:00,CORRECTION,CRASH,1556.48,-8.51,68.6
2023-02-14 22:00:00+00:00,CORRECTION,CRASH,1554.81,-8.61,67.2
2023-02-14 23:00:00+00:00,CORRECTION,CRASH,1556.67,-8.5,68.0
2023-02-15 00:00:00+00:00,CORRECTION,CRASH,1550.53,-8.86,62.8
2023-02-15 01:00:00+00:00,CORRECTION,CRASH,1550.07,-8.88,62.4
2023-02-15 02:00:00+00:00,CORRECTION,CRASH,1544.94,-9.19,58.2
2023-02-15 03:00:00+00:00,CORRECTION,CRASH,1549.72,-8.9,60.9
2023-02-15 04:00:00+00:00,CORRECTION,CRASH,1548.04,-9.0,59.4
2023-02-15 05:00:00+00:00,CORRECTION,CRASH,1550.96,-8.83,61.1
2023-02-15 06:00:00+00:00,CORRECTION,CRASH,1550.7,-8.85,60.9
2023-02-15 07:00:00+00:00,CORRECTION,CRASH,1548.24,-8.99,58.5
2023-02-15 08:00:00+00:00,CORRECTION,CRASH,1546.86,-9.07,57.1
2023-02-15 09:00:00+00:00,CORRECTION,CRASH,1551.53,-8.8,60.5
2023-02-15 10:00:00+00:00,CORRECTION,CRASH,1556.37,-8.51,63.7
2023-02-15 11:00:00+00:00,CORRECTION,CRASH,1572.7,-7.55,71.9
2023-02-15 12:00:00+00:00,CORRECTION,CRASH,1585.15,-6.82,76.3
2023-02-25 20:00:00+00:00,CORRECTION,CRASH,1572.42,-8.81,24.1
2023-02-25 21:00:00+00:00,CORRECTION,CRASH,1574.51,-8.69,26.8
2023-02-25 22:00:00+00:00,CORRECTION,CRASH,1591.43,-7.71,44.3
2023-02-25 23:00:00+00:00,CORRECTION,CRASH,1594.51,-7.53,46.8
2023-02-27 09:00:00+00:00,RECOVERY,CORRECTION,1637.56,-5.03,61.1
2023-02-27 10:00:00+00:00,RECOVERY,CORRECTION,1636.59,-5.09,60.0
2023-03-06 12:00:00+00:00,RANGE,RECOVERY,1564.61,-9.26,48.3
2023-03-06 13:00:00+00:00,RANGE,RECOVERY,1570.59,-8.92,56.3
2023-03-09 18:00:00+00:00,CRASH,RANGE,1505.2,-12.71,26.2
2023-03-09 19:00:00+00:00,CRASH,RANGE,1488.19,-13.69,20.9
2023-03-12 17:00:00+00:00,CORRECTION,CRASH,1531.11,-11.21,78.4
2023-03-12 18:00:00+00:00,CORRECTION,CRASH,1555.53,-9.79,82.6
