ts,side,reason,price,qty,fee,spend,near_support,velocity_paused,avg_entry,total_spent,pnl
2023-06-14 20:55:00+00:00,SELL,stop_loss,1637.83,0.06333640230716953,0.06742726886398845,0.0,False,False,1928.313374489697,122.1324316609751,-18.46559913908763
2023-08-17 15:30:00+00:00,BUY,drop_dca,1761.23,0.015897980388705622,0.0182,28.000000000000004,False,False,1761.23,28.000000000000004,0.0
2023-08-17 20:50:00+00:00,BUY,drop_dca,1710.47,0.015223141008027036,0.0169251719,26.038726000000004,False,False,1736.4003472469158,54.03872600000001,0.0
2023-08-17 21:40:00+00:00,BUY,drop_dca,1547.03,0.00782623168845045,0.007869819885839275,12.1074152089835,False,True,1698.3475376186152,66.14614120898351,0.0
2023-10-24 02:15:00+00:00,SELL,profit_target,1806.54,0.03894735308518311,0.04573396830762935,0.0,False,False,1698.3475376186152,66.14614120898351,4.168076065215558
2023-10-05 15:35:00+00:00,BUY,drop_dca,1620.0,0.01762962962962963,0.018564,28.560000000000002,True,False,1620.0,28.560000000000002,0.0
2023-10-09 16:10:00+00:00,BUY,drop_dca,1579.09,0.01679416026344287,0.01723766884476,26.5194905304,True,False,1600.0414452182176,55.0794905304,0.0
2023-10-23 03:45:00+00:00,SELL,profit_target,1697.78,0.0344237898930725,0.03798861430302941,0.0,False,False,1600.0414452182176,55.0794905304,3.3265428599575984
2024-04-09 08:05:00+00:00,BUY,drop_dca,3596.12,0.007786169538280148,0.0182,28.000000000000004,False,False,3596.12,28.000000000000004,0.0
2024-04-09 14:45:00+00:00,BUY,drop_dca,3505.15,0.0075772792947520085,0.017263675338000002,26.559500520000004,True,False,3551.253440093116,54.55950052000001,0.0
2024-04-10 13:05:00+00:00,BUY,drop_dca,3414.87,0.007080314186579971,0.015715929129112124,24.178352506326345,False,False,3508.2286761592754,78.73785302632635,0.0
2024-04-12 17:25:00+00:00,BUY,drop_dca,3318.55,0.0069109891579639746,0.014907400995604876,22.93446307016135,True,False,3463.5726263822626,101.67231609648769,0.0
2024-04-12 18:30:00+00:00,BUY,drop_dca,3224.74,0.006474417094979278,0.013570902658861256,20.878311782863474,False,False,3420.414996147376,122.55062787935117,0.0
2024-04-13 19:50:00+00:00,BUY,drop_dca,3078.42,0.006307092597786174,0.012620321996669993,19.415879994876914,False,False,3369.22407381738,141.96650787422809,0.0
2024-04-13 20:05:00+00:00,BUY,drop_dca,2884.68,0.003129616625188195,0.005868162616126123,9.027942486347882,False,True,3335.723405334716,150.99445036057597,0.0
2024-05-01 08:20:00+00:00,SELL,stop_loss,2834.39,0.045265878495529745,0.08339574967681396,0.0,False,False,3335.723405334716,150.99445036057597,-22.776692761308226
2024-09-03 13:45:00+00:00,BUY,drop_dca,2472.01,0.011553351321394331,0.018564,28.560000000000002,True,False,2472.01,28.560000000000002,0.0
2024-09-04 00:55:00+00:00,BUY,drop_dca,2395.98,0.010851301146086362,0.016899675338,25.99950052,False,False,2435.186200687137,54.55950052,0.0
2024-09-04 01:00:00+00:00,BUY,drop_dca,2314.8,0.010654017434099215,0.01603024771169436,24.661919556452865,True,False,2396.388611892301,79.22142007645286,0.0
2024-09-06 17:30:00+00:00,BUY,drop_dca,2255.67,0.009953094211491407,0.014593082413022634,22.450896020034822,False,False,2363.825762393907,101.67231609648768,0.0
2024-09-06 20:30:00+00:00,BUY,drop_dca,2192.87,0.009520998409784197,0.013570902658861255,20.87831178286347,False,False,2332.8418684631874,122.55062787935114,0.0
2024-09-19 16:30:00+00:00,SELL,profit_target,2477.03,0.052532762522855506,0.08458139868879269,0.0,False,False,2332.8418684631874,122.55062787935114,7.490019473948848
2024-11-26 18:30:00+00:00,BUY,drop_dca,3264.17,0.008577984602517639,0.0182,28.000000000000004,False,False,3264.1700000000005,28.000000000000004,0.0
2024-11-27 10:40:00+00:00,SELL,profit_target,3473.21,0.008577984602517639,0.01936554223585169,0.0,False,False,3264.1700000000005,28.000000000000004,1.7737763590744322
2025-02-03 00:40:00+00:00,BUY,drop_dca,2779.44,0.010073971735313589,0.0182,28.000000000000004,False,False,2779.44,28.000000000000004,0.0
2025-02-03 01:45:00+00:00,BUY,drop_dca,2650.3,0.00982482209561182,0.0169251719,26.038726000000004,False,False,2715.6784707230113,54.03872600000001,0.0
2025-02-03 01:50:00+00:00,BUY,drop_dca,2569.3,0.009424680036572996,0.01573963977167855,24.214830417967,False,False,2668.63185349611,78.25355641796702,0.0
2025-02-03 01:55:00+00:00,BUY,drop_dca,2496.25,0.009021007717145835,0.01463714883405144,22.518690513925293,False,False,2628.076916607693,100.77224693189231,0.0
2025-02-03 02:05:00+00:00,BUY,drop_dca,2350.9,0.004453902245423484,0.006805941212697945,10.470678788766069,False,True,2599.2319280641946,111.24292572065838,0.0
2025-02-03 19:15:00+00:00,SELL,profit_target,2755.2,0.042798383830067725,0.07664676963359168,0.0,False,False,2599.2319280641946,111.24292572065838,6.5985346383106105
2025-08-05 07:35:00+00:00,BUY,drop_dca,3607.08,0.007762511505150982,0.0182,28.000000000000004,False,False,3607.08,28.000000000000004,0.0
2025-08-07 11:40:00+00:00,SELL,profit_target,3828.72,0.007762511505150982,0.019318313982501084,0.0,False,False,3607.08,28.000000000000004,1.7011647360191624
2025-09-19 15:05:00+00:00,BUY,drop_dca,4476.78,0.006379585326953749,0.018564,28.560000000000002,True,False,4476.78,28.560000000000002,0.0
2025-09-22 00:40:00+00:00,BUY,drop_dca,4364.1,0.006076737593180724,0.01723766884476,26.5194905304,True,False,4421.809781550315,55.0794905304,0.0
2025-09-22 05:55:00+00:00,BUY,drop_dca,4226.52,0.00571201119267219,0.015692254204934364,24.141929546052868,False,False,4360.411889420866,79.22142007645287,0.0
2025-09-24 04:05:00+00:00,BUY,drop_dca,4114.6,0.005456398196673995,0.014593082413022634,22.450896020034822,False,False,4303.638863060742,101.67231609648769,0.0
2025-09-25 04:50:00+00:00,BUY,drop_dca,3999.36,0.0052204132118297605,0.013570902658861255,20.87831178286347,False,False,4248.5702763680765,122.55062787935117,0.0
2025-09-25 17:30:00+00:00,BUY,drop_dca,3883.6,0.004999454113419742,0.012620321996669992,19.41587999487691,False,False,4194.657623562105,141.96650787422809,0.0
2025-10-02 16:00:00+00:00,SELL,profit_target,4447.3,0.03384459963473015,0.09783610717109803,0.0,False,False,4194.657623562105,141.96650787422809,8.45274397413624
2026-02-10 06:05:00+00:00,BUY,drop_dca,2050.02,0.013931571399303422,0.018564,28.560000000000002,True,False,2050.02,28.560000000000002,0.0
2026-02-10 06:50:00+00:00,BUY,drop_dca,1998.31,0.013010744338966427,0.016899675338,25.99950052,False,False,2025.0486650819585,54.55950052,0.0
2026-02-11 06:15:00+00:00,BUY,drop_dca,1944.19,0.012436208655700493,0.01571592912911212,24.17835250632634,False,False,1999.5125322263912,78.73785302632635,0.0
2026-03-04 15:25:00+00:00,SELL,profit_target,2139.11,0.03937852439397034,0.054752746955650834,0.0,False,False,1999.5125322263912,78.73785302632635,5.4423895431039
